"","TF","symbol","gene"
"2166","V.JUNB_07","JUNB","FZR1"
"2167","V.JUNB_07","JUNB","ANAPC10"
"2168","V.JUNB_07","JUNB","IL7R"
"2169","V.JUNB_07","JUNB","TNK2"
"2170","V.JUNB_07","JUNB","ACTB"
"2171","V.JUNB_07","JUNB","PDGFRB"
"2172","V.JUNB_07","JUNB","PML"
"2173","V.JUNB_07","JUNB","PTPN1"
"2174","V.JUNB_07","JUNB","PTPN11"
"2175","V.JUNB_07","JUNB","PSMC2"
"2176","V.JUNB_07","JUNB","STAT5B"
"2177","V.JUNB_07","JUNB","MYC"
"2178","V.JUNB_07","JUNB","TPX2"
"2179","V.JUNB_07","JUNB","SCAMP1"
"2180","V.JUNB_07","JUNB","PPL"
"2181","V.JUNB_07","JUNB","ITGB8"
"2182","V.JUNB_07","JUNB","SH3YL1"
"2183","V.JUNB_07","JUNB","SERPINA1"
"2184","V.JUNB_07","JUNB","CD82"
"2185","V.JUNB_07","JUNB","ERBB2"
"2186","V.JUNB_07","JUNB","CRKL"
"2187","V.JUNB_07","JUNB","ITGB4"
"2188","V.JUNB_07","JUNB","DLG4"
"2189","V.JUNB_07","JUNB","NUF2"
"2190","V.JUNB_07","JUNB","CDC27"
"2191","V.JUNB_07","JUNB","MAPK13"
"2192","V.JUNB_07","JUNB","SMAD4"
"2193","V.JUNB_07","JUNB","STUB1"
"2194","V.JUNB_07","JUNB","S100A2"
"2195","V.JUNB_07","JUNB","PSEN1"
"2196","V.JUNB_07","JUNB","GRB2"
"2197","V.JUNB_07","JUNB","SRPK1"
"2198","V.JUNB_07","JUNB","IL4R"
"2199","V.JUNB_07","JUNB","PPP2CA"
"2200","V.JUNB_07","JUNB","CD55"
"2201","V.JUNB_07","JUNB","SMAD9"
"2202","V.JUNB_07","JUNB","SRRM1"
"2203","V.JUNB_07","JUNB","SNRPA"
"2204","V.JUNB_07","JUNB","TNIK"
"2205","V.JUNB_07","JUNB","VTN"
"2206","V.JUNB_07","JUNB","ICAM1"
"2207","V.JUNB_07","JUNB","BCL3"
"2208","V.JUNB_07","JUNB","BCAR1"
"2209","V.JUNB_07","JUNB","KRT8"
"2210","V.JUNB_07","JUNB","ADAM17"
"2211","V.JUNB_07","JUNB","GPS2"
"2212","V.JUNB_07","JUNB","YWHAG"
"2213","V.JUNB_07","JUNB","CRK"
"2214","V.JUNB_07","JUNB","BCR"
"2215","V.JUNB_07","JUNB","PTPRF"
"2216","V.JUNB_07","JUNB","MED28"
"2217","V.JUNB_07","JUNB","RASGRF1"
"2218","V.JUNB_07","JUNB","CASP1"
"2219","V.JUNB_07","JUNB","TUBA4A"
"2220","V.JUNB_07","JUNB","PTTG1"
"2221","V.JUNB_07","JUNB","TSG101"
"2222","V.JUNB_07","JUNB","MAD2L1"
"2223","V.JUNB_07","JUNB","TGFB1"
"2224","V.JUNB_07","JUNB","SET"
"2225","V.JUNB_07","JUNB","ITGB1"
"2226","V.JUNB_07","JUNB","PTPRA"
"2227","V.JUNB_07","JUNB","LTBP3"
"2228","V.JUNB_07","JUNB","TRIOBP"
"2229","V.JUNB_07","JUNB","CTGF"
"2230","V.JUNB_07","JUNB","MSH2"
"2231","V.JUNB_07","JUNB","ITGB5"
"2232","V.JUNB_07","JUNB","CBL"
"2233","V.JUNB_07","JUNB","RRAS2"
"2234","V.JUNB_07","JUNB","DAXX"
"2235","V.JUNB_07","JUNB","MDM2"
"2236","V.JUNB_07","JUNB","TPR"
"2237","V.JUNB_07","JUNB","WWOX"
"2238","V.JUNB_07","JUNB","SOCS5"
"2239","V.JUNB_Q6","JUNB","ANAPC10"
"2240","V.JUNB_Q6","JUNB","ITGB4"
"2241","V.JUNB_Q6","JUNB","PSMC2"
"2242","V.JUNB_Q6","JUNB","SNRPA"
"2243","V.JUNB_Q6","JUNB","BCR"
"2244","V.JUNB_Q6","JUNB","PDGFRB"
"2245","V.JUNB_Q6","JUNB","PTTG1"
"2246","V.JUNB_Q6","JUNB","MED28"
"2247","V.JUNB_Q6","JUNB","LTBP3"
"2248","V.JUNB_Q6","JUNB","SRPK1"
"2249","V.JUNB_Q6","JUNB","BCL3"
"2250","V.JUNB_Q6","JUNB","SOCS5"
"2251","V.JUNB_Q6","JUNB","CRKL"
"2252","V.JUNB_Q6","JUNB","DAXX"
"2253","V.JUNB_Q6","JUNB","DLG4"
"2254","V.JUNB_Q6","JUNB","ACTB"
"2255","V.JUNB_Q6","JUNB","PTPN1"
"2256","V.JUNB_Q6","JUNB","PPL"
"2257","V.JUNB_Q6","JUNB","KRT8"
"2258","V.JUNB_Q6","JUNB","BCAR1"
"2259","V.JUNB_Q6","JUNB","ITGB1"
"2260","V.JUNB_Q6","JUNB","MAPK13"
"2261","V.JUNB_Q6","JUNB","SET"
"2262","V.JUNB_Q6","JUNB","IL7R"
"2263","V.JUNB_Q6","JUNB","MAD2L1"
"2264","V.JUNB_Q6","JUNB","STAT5B"
"2265","V.JUNBFOS_01","JUNB","DAXX"
"2266","V.JUNBFOS_01","JUNB","ANAPC10"
"2267","V.JUNBFOS_01","JUNB","MSN"
"2268","V.JUNBFOS_01","JUNB","ERBB2"
"2269","V.JUNBFOS_01","JUNB","PLD2"
"2270","V.JUNBFOS_01","JUNB","CD44"
"2271","V.JUNBFOS_01","JUNB","SOCS5"
"2272","V.JUNBFOS_01","JUNB","PSMC2"
"2273","V.JUNBFOS_01","JUNB","RASA1"
"2274","V.JUNBFOS_01","JUNB","SMAD9"
"2275","V.JUNBFOS_01","JUNB","CALM1"
"2276","V.JUNBFOS_01","JUNB","TUBA4A"
"2277","V.JUNBFOS_01","JUNB","NUF2"
"2278","V.JUNBFOS_01","JUNB","NCOR1"
"2279","V.JUNBFOS_01","JUNB","SRRM1"
"2280","V.JUNBFOS_01","JUNB","MAPK8"
"2281","V.JUNBFOS_01","JUNB","PIAS1"
"2282","V.JUNBFOS_01","JUNB","SNRNP70"
"2283","V.JUNBFOS_01","JUNB","KAT2B"
"2284","V.JUNBFOS_01","JUNB","MAPK13"
"2285","V.JUNBFOS_01","JUNB","ITGB5"
"2286","V.JUNBFOS_01","JUNB","SOCS3"
"2287","V.JUNBFOS_01","JUNB","VIM"
"2288","V.JUNBFOS_01","JUNB","ACTN4"
"2289","V.JUNBFOS_01","JUNB","BCAR1"
"2290","V.JUNBFOS_01","JUNB","YWHAG"
"2291","V.JUNBFOS_01","JUNB","HBEGF"
"2292","V.JUNBFOS_01","JUNB","LIMK2"
"2293","V.JUNBFOS_01","JUNB","FBLN1"
"2294","V.JUNBFOS_01","JUNB","SMAD4"
"2295","V.JUNBFOS_01","JUNB","ITGB8"
"2296","V.JUNBFOS_01","JUNB","AP2B1"
"2297","V.JUNBFOS_01","JUNB","MAD2L1"
"2298","V.JUNBFOS_01","JUNB","CASP1"
"2299","V.JUNBFOS_01","JUNB","TRIOBP"
"2300","V.JUNBFOS_01","JUNB","SNX9"
"2301","V.JUNBFOS_01","JUNB","IRS2"
"2302","V.JUNBFOS_01","JUNB","UBC"
"2303","V.JUNBFOS_01","JUNB","SERPINA1"
"2304","V.JUNBFOS_01","JUNB","STX1A"
"2305","V.JUNBFOS_01","JUNB","KLHL12"
"2306","V.JUNBFOS_01","JUNB","TGM2"
"2307","V.JUNBFOS_01","JUNB","CBL"
"2308","V.JUNBFOS_01","JUNB","CKAP5"
"2309","V.JUNBFOS_01","JUNB","UBE2I"
"2310","V.JUNBFOS_01","JUNB","PPP2R5A"
"2311","V.JUNBFOS_01","JUNB","DCN"
"2312","V.JUNBFOS_01","JUNB","SMAD3"
"2313","V.JUNBFOS_01","JUNB","HTRA2"
"2314","V.JUNBFOS_01","JUNB","MED28"
"2315","V.JUNBFOS_01","JUNB","CSK"
"2316","V.JUNBFOS_01","JUNB","SH3YL1"
"2317","V.JUNBFOS_01","JUNB","TNIK"
"2318","V.JUNBFOS_01","JUNB","GOPC"
"2319","V.JUNBFOS_01","JUNB","IL4R"
"2320","V.JUNBFOS_01","JUNB","S100A2"
"2321","V.JUNBFOS_01","JUNB","TGFA"
"2322","V.JUNBFOS_01","JUNB","VTN"
"2323","V.JUNBFOS_01","JUNB","PBK"
"2324","V.JUNBFOS_01","JUNB","JAK2"
"2325","V.JUNBFOS_01","JUNB","CASP7"
"2326","V.JUNBFOS_01","JUNB","GSN"
"2327","V.JUNBFOS_01","JUNB","TP53"
"2328","V.JUNBFOS_01","JUNB","SRPK1"
"2329","V.JUNBFOS_01","JUNB","TSG101"
"2330","V.JUNBFOS_01","JUNB","SDC2"
"2331","V.JUNBFOS_01","JUNB","COL13A1"
"2332","V.JUNBFOS_01","JUNB","PSEN1"
"2333","V.JUNBFOS_01","JUNB","HNRNPK"
"2334","V.JUNBFOS_01","JUNB","BCR"
"2335","V.JUNBFOS_01","JUNB","COPS5"
"2336","V.JUNBFOS_01","JUNB","SPARC"
"2337","V.JUNBFOS_01","JUNB","RHOA"
"2338","V.JUNBFOS_01","JUNB","CTGF"
"2339","V.JUNBFOS_01","JUNB","KRT8"
"2340","V.JUNBFOS_01","JUNB","DNAJB2"
"2341","V.JUNBFOS_01","JUNB","PTPRA"
"2342","V.JUNBFOS_01","JUNB","ABL1"
"2343","V.JUNBFOS_01","JUNB","TGFB1"
"2344","V.JUNBFOS_01","JUNB","CRKL"
"2345","V.JUNBFOS_01","JUNB","CAPN1"
"2346","V.JUNBFOS_01","JUNB","TBL1X"
"2347","V.JUNBFOS_01","JUNB","STAT5B"
"2348","V.JUNBFOS_01","JUNB","NR3C1"
"2349","V.JUNBFOS_01","JUNB","CREBBP"
"2350","V.JUNBFOS_01","JUNB","SNRPA"
"2351","V.JUNBFOS_01","JUNB","STAT3"
"2352","V.JUNBFOS_01","JUNB","WWOX"
"2353","V.JUNBFOS_01","JUNB","HTT"
"2354","V.JUNBFOS_01","JUNB","PTTG1"
"2355","V.JUNBFOS_01","JUNB","HDAC1"
"2356","V.JUNBFOS_01","JUNB","SERBP1"
"2357","V.JUNBFOS_01","JUNB","LTBP3"
"2358","V.JUNBFOS_01","JUNB","RHOD"
"2359","V.JUNBFOS_01","JUNB","PPP2CA"
"2360","V.JUNBFOS_01","JUNB","MAPT"
"2361","V.JUNBFOS_01","JUNB","ITGB1"
"2362","V.JUNBFOS_01","JUNB","STX6"
"2363","V.JUNBFOS_01","JUNB","ITGA6"
"2364","V.JUNBFOS_01","JUNB","STUB1"
"2365","V.JUNBFOS_01","JUNB","TGFBR1"
"2366","V.JUNBFOS_01","JUNB","IFI16"
"2367","V.JUNBFOS_01","JUNB","FGF13"
"2368","V.JUNBFOS_01","JUNB","CBLB"
"2369","V.JUNBFOS_01","JUNB","ATF3"
"2370","V.JUNBFOS_01","JUNB","AURKB"
"2371","V.JUNBFOS_01","JUNB","GRB2"
"2372","V.JUNBFOS_01","JUNB","CDC16"
"2373","V.JUNBFOS_01","JUNB","DSP"
"2374","V.JUNBFOS_01","JUNB","CRK"
"2375","V.JUNBFOS_01","JUNB","ACTB"
"2376","V.JUNBFOS_01","JUNB","ITGB4"
"2377","V.JUNBFOS_01","JUNB","CTNNB1"
"2378","V.JUNBFOS_01","JUNB","PXN"
"2379","V.JUNBFOS_01","JUNB","RRAS2"
"2380","V.JUNBFOS_01","JUNB","HIPK3"
"2381","V.JUNBFOS_01","JUNB","IL7R"
"2382","V.JUNBFOS_01","JUNB","TOM1L1"
"2383","V.JUNBFOS_01","JUNB","TAF1B"
"2384","V.JUNBFOS_01","JUNB","ITGA5"
"2385","V.JUNBFOS_01","JUNB","KAT2A"
"2386","V.JUNBFOS_01","JUNB","CHUK"
"2387","V.JUNBFOS_01","JUNB","RB1"
"2388","V.JUNBFOS_01","JUNB","MSH2"
"2389","V.JUNBFOS_01","JUNB","MBP"
"2390","V.JUNBFOS_01","JUNB","ITGB3"
"2391","V.JUNBFOS_01","JUNB","PDGFRB"
"2392","V.JUNBFOS_01","JUNB","TPR"
"2393","V.JUNBFOS_01","JUNB","PML"
"2394","V.JUNBFOS_01","JUNB","ICAM1"
"2395","V.JUNBFOS_01","JUNB","MAPKAPK5"
"2396","V.JUNBFOS_01","JUNB","CD82"
"2397","V.JUNBFOS_01","JUNB","CDC27"
"2398","V.JUNBFOS_01","JUNB","MEX3B"
"2399","V.JUNBFOS_01","JUNB","PPL"
"2400","V.JUNBFOS_01","JUNB","SET"
"2401","V.JUNBFOS_01","JUNB","MYC"
"2402","V.JUNBFOS_01","JUNB","DLG4"
"2403","V.JUNBFOS_01","JUNB","BCL3"
"2404","V.JUNBFOS_01","JUNB","TBP"
"2405","V.JUNBFOS_01","JUNB","HDAC2"
"2406","V.JUNBFOS_01","JUNB","E2F4"
"2407","V.JUNBFOS_01","JUNB","STAT1"
"2408","V.JUNBFOS_01","JUNB","CASP8"
"2409","V.JUNBFOS_01","JUNB","PRKACA"
"2410","V.JUNBFOS_01","JUNB","IGF1R"
"2411","V.JUNBFOS_01","JUNB","MDM2"
"2412","V.JUNBFOS_01","JUNB","PTPN1"
"2413","V.JUNBFOS_01","JUNB","TACC1"
"2414","V.JUNBFOS_01","JUNB","FAS"
"2415","V.JUNBFOSB_01","JUNB","TSG101"
"2416","V.JUNBFOSB_01","JUNB","MAPK13"
"2417","V.JUNBFOSB_01","JUNB","HBEGF"
"2418","V.JUNBFOSB_01","JUNB","ITGA5"
"2419","V.JUNBFOSB_01","JUNB","VIM"
"2420","V.JUNBFOSB_01","JUNB","PSMC2"
"2421","V.JUNBFOSB_01","JUNB","TGM2"
"2422","V.JUNBFOSB_01","JUNB","FBLN1"
"2423","V.JUNBFOSB_01","JUNB","STAT1"
"2424","V.JUNBFOSB_01","JUNB","MAPK8"
"2425","V.JUNBFOSB_01","JUNB","RASA1"
"2426","V.JUNBFOSB_01","JUNB","WWOX"
"2427","V.JUNBFOSB_01","JUNB","TBL1X"
"2428","V.JUNBFOSB_01","JUNB","CDC27"
"2429","V.JUNBFOSB_01","JUNB","DAXX"
"2430","V.JUNBFOSB_01","JUNB","SP1"
"2431","V.JUNBFOSB_01","JUNB","PPP2R5A"
"2432","V.JUNBFOSB_01","JUNB","SDC2"
"2433","V.JUNBFOSB_01","JUNB","TGFA"
"2434","V.JUNBFOSB_01","JUNB","SRPK1"
"2435","V.JUNBFOSB_01","JUNB","KRT8"
"2436","V.JUNBFOSB_01","JUNB","PLD2"
"2437","V.JUNBFOSB_01","JUNB","SOCS5"
"2438","V.JUNBFOSB_01","JUNB","LTBP3"
"2439","V.JUNBFOSB_01","JUNB","TRIOBP"
"2440","V.JUNBFOSB_01","JUNB","PBK"
"2441","V.JUNBFOSB_01","JUNB","ANAPC10"
"2442","V.JUNBFOSB_01","JUNB","BCAR1"
"2443","V.JUNBFOSB_01","JUNB","CDC16"
"2444","V.JUNBFOSB_01","JUNB","PTTG1"
"2445","V.JUNBFOSB_01","JUNB","COPS5"
"2446","V.JUNBFOSB_01","JUNB","CALM1"
"2447","V.JUNBFOSB_01","JUNB","PDGFRB"
"2448","V.JUNBFOSB_01","JUNB","SERBP1"
"2449","V.JUNBFOSB_01","JUNB","MAPT"
"2450","V.JUNBFOSB_01","JUNB","CD82"
"2451","V.JUNBFOSB_01","JUNB","SOCS3"
"2452","V.JUNBFOSB_01","JUNB","HDAC2"
"2453","V.JUNBFOSB_01","JUNB","CD55"
"2454","V.JUNBFOSB_01","JUNB","YWHAG"
"2455","V.JUNBFOSB_01","JUNB","CRKL"
"2456","V.JUNBFOSB_01","JUNB","STX1A"
"2457","V.JUNBFOSB_01","JUNB","SMAD4"
"2458","V.JUNBFOSB_01","JUNB","ITGA6"
"2459","V.JUNBFOSB_01","JUNB","KAT2B"
"2460","V.JUNBFOSB_01","JUNB","TP53"
"2461","V.JUNBFOSB_01","JUNB","IGF1R"
"2462","V.JUNBFOSB_01","JUNB","RHOA"
"2463","V.JUNBFOSB_01","JUNB","BCL3"
"2464","V.JUNBFOSB_01","JUNB","UBE2I"
"2465","V.JUNBFOSB_01","JUNB","FGF13"
"2466","V.JUNBFOSB_01","JUNB","HIPK3"
"2467","V.JUNBFOSB_01","JUNB","CAPN1"
"2468","V.JUNBFOSB_01","JUNB","NCOR1"
"2469","V.JUNBFOSB_01","JUNB","HNRNPK"
"2470","V.JUNBFOSB_01","JUNB","ITGB4"
"2471","V.JUNBFOSB_01","JUNB","CTNNB1"
"2472","V.JUNBFOSB_01","JUNB","CASP8"
"2473","V.JUNBFOSB_01","JUNB","IFI16"
"2474","V.JUNBFOSB_01","JUNB","TGFBR1"
"2475","V.JUNBFOSB_01","JUNB","MED28"
"2476","V.JUNBFOSB_01","JUNB","HTRA2"
"2477","V.JUNBFOSB_01","JUNB","ACTN4"
"2478","V.JUNBFOSB_01","JUNB","TAF1B"
"2479","V.JUNBFOSB_01","JUNB","CSK"
"2480","V.JUNBFOSB_01","JUNB","MSN"
"2481","V.JUNBFOSB_01","JUNB","SH3YL1"
"2482","V.JUNBFOSB_01","JUNB","S100A2"
"2483","V.JUNBFOSB_01","JUNB","GRB2"
"2484","V.JUNBFOSB_01","JUNB","MBP"
"2485","V.JUNBFOSB_01","JUNB","KLHL12"
"2486","V.JUNBFOSB_01","JUNB","ITGB1"
"2487","V.JUNBFOSB_01","JUNB","SNRNP70"
"2488","V.JUNBFOSB_01","JUNB","CASP7"
"2489","V.JUNBFOSB_01","JUNB","CBLB"
"2490","V.JUNBFOSB_01","JUNB","STAT3"
"2491","V.JUNBFOSB_01","JUNB","ICAM1"
"2492","V.JUNBFOSB_01","JUNB","SNRPA"
"2493","V.JUNBFOSB_01","JUNB","DNAJB2"
"2494","V.JUNBFOSB_01","JUNB","SRC"
"2495","V.JUNBFOSB_01","JUNB","PLK1"
"2496","V.JUNBFOSB_01","JUNB","COL13A1"
"2497","V.JUNBFOSB_01","JUNB","SNX9"
"2498","V.JUNBFOSB_01","JUNB","RB1"
"2499","V.JUNBFOSB_01","JUNB","PTPN1"
"2500","V.JUNBFOSB_01","JUNB","SET"
"2501","V.JUNBFOSB_01","JUNB","TPR"
"2502","V.JUNBFOSB_01","JUNB","ATF3"
"2503","V.JUNBFOSB_01","JUNB","CTGF"
"2504","V.JUNBFOSB_01","JUNB","IL7R"
"2505","V.JUNBFOSB_01","JUNB","ABL1"
"2506","V.JUNBFOSB_01","JUNB","AP2B1"
"2507","V.JUNBFOSB_01","JUNB","TACC1"
"2508","V.JUNBFOSB_01","JUNB","MSH2"
"2509","V.JUNBFOSB_01","JUNB","ERBB2"
"2510","V.JUNBFOSB_01","JUNB","IRS2"
"2511","V.JUNBFOSB_01","JUNB","PRKACA"
"2512","V.JUNBFOSB_01","JUNB","DLG4"
"2513","V.JUNBFOSB_01","JUNB","CD44"
"2514","V.JUNBFOSB_01","JUNB","E2F4"
"2515","V.JUNBFOSB_01","JUNB","PXN"
"2516","V.JUNBFOSB_01","JUNB","SMAD3"
"2517","V.JUNBFOSB_01","JUNB","TBP"
"2518","V.JUNBFOSB_01","JUNB","GOPC"
"2519","V.JUNBFOSB_01","JUNB","KAT2A"
"2520","V.JUNBFOSB_01","JUNB","TOM1L1"
"2521","V.JUNBFOSB_01","JUNB","GSN"
"2522","V.JUNBFOSB_01","JUNB","HDAC1"
"2523","V.JUNBFOSB_01","JUNB","PPL"
"2524","V.JUNBFOSB_01","JUNB","CASP1"
"2525","V.JUNBFOSB_01","JUNB","DCN"
"2526","V.JUNBFOSB_01","JUNB","FAS"
"2527","V.JUNBFOSB_01","JUNB","JAK2"
"2528","V.JUNBFOSB_01","JUNB","RHOD"
"2529","V.JUNBFOSB_01","JUNB","PML"
"2530","V.JUNBFOSB_01","JUNB","MDM2"
"2531","V.JUNBFOSB_01","JUNB","ITGB3"
"2532","V.JUNBFOSB_01","JUNB","VTN"
"2533","V.JUNBFOSB_01","JUNB","STAT5B"
"2534","V.JUNBFOSB_01","JUNB","NR3C1"
"2535","V.JUNBFOSB_01","JUNB","MAD2L1"
"2536","V.JUNBFOSB_01","JUNB","UBC"
"2537","V.JUNBFOSB_01","JUNB","MYC"
"2538","V.JUNBFOSB_01","JUNB","BCR"
"2539","V.JUNBFOSB_01","JUNB","PSEN1"
"2540","V.JUNBFOSB_01","JUNB","DSP"
"2541","V.JUNBFOSB_01","JUNB","HTT"
"2542","V.JUNBFOSB_01","JUNB","ACTB"
"2543","V.JUNBFOSB_01","JUNB","NMT1"
"2544","V.JUNBFOSB_01","JUNB","NUF2"
"2545","V.JUNBFOSB_01","JUNB","LIMK2"
"2546","V.JUNBFOSB_01","JUNB","MAPKAPK5"
"2547","V.JUNBFOSB_01","JUNB","MEX3B"
"2548","V.JUNBFOSB_01","JUNB","CKAP5"
"2549","V.JUNBFOSB_01","JUNB","AURKB"
"2550","V.JUNBFRA2_01","JUNB","KLHL12"
"2551","V.JUNBFRA2_01","JUNB","HBEGF"
"2552","V.JUNBFRA2_01","JUNB","PBK"
"2553","V.JUNBFRA2_01","JUNB","CD44"
"2554","V.JUNBFRA2_01","JUNB","MAPK13"
"2555","V.JUNBFRA2_01","JUNB","RB1"
"2556","V.JUNBFRA2_01","JUNB","SDC2"
"2557","V.JUNBFRA2_01","JUNB","DCN"
"2558","V.JUNBFRA2_01","JUNB","FBLN1"
"2559","V.JUNBFRA2_01","JUNB","YWHAG"
"2560","V.JUNBFRA2_01","JUNB","TP53"
"2561","V.JUNBFRA2_01","JUNB","TAF1B"
"2562","V.JUNBFRA2_01","JUNB","PML"
"2563","V.JUNBFRA2_01","JUNB","SMAD4"
"2564","V.JUNBFRA2_01","JUNB","CRKL"
"2565","V.JUNBFRA2_01","JUNB","MAPK8"
"2566","V.JUNBFRA2_01","JUNB","HDAC2"
"2567","V.JUNBFRA2_01","JUNB","HTRA2"
"2568","V.JUNBFRA2_01","JUNB","MED28"
"2569","V.JUNBFRA2_01","JUNB","SNRNP70"
"2570","V.JUNBFRA2_01","JUNB","GRB2"
"2571","V.JUNBFRA2_01","JUNB","ATF3"
"2572","V.JUNBFRA2_01","JUNB","CSK"
"2573","V.JUNBFRA2_01","JUNB","KRT8"
"2574","V.JUNBFRA2_01","JUNB","PLD2"
"2575","V.JUNBFRA2_01","JUNB","MYC"
"2576","V.JUNBFRA2_01","JUNB","ITGA6"
"2577","V.JUNBFRA2_01","JUNB","PPL"
"2578","V.JUNBFRA2_01","JUNB","COL13A1"
"2579","V.JUNBFRA2_01","JUNB","PDGFRB"
"2580","V.JUNBFRA2_01","JUNB","TGFA"
"2581","V.JUNBFRA2_01","JUNB","TGM2"
"2582","V.JUNBFRA2_01","JUNB","BCL3"
"2583","V.JUNBFRA2_01","JUNB","MSH2"
"2584","V.JUNBFRA2_01","JUNB","UBC"
"2585","V.JUNBFRA2_01","JUNB","TSG101"
"2586","V.JUNBFRA2_01","JUNB","RHOD"
"2587","V.JUNBFRA2_01","JUNB","CD55"
"2588","V.JUNBFRA2_01","JUNB","AURKB"
"2589","V.JUNBFRA2_01","JUNB","STX1A"
"2590","V.JUNBFRA2_01","JUNB","STAT5B"
"2591","V.JUNBFRA2_01","JUNB","HIPK3"
"2592","V.JUNBFRA2_01","JUNB","CALM1"
"2593","V.JUNBFRA2_01","JUNB","IL7R"
"2594","V.JUNBFRA2_01","JUNB","ACTN4"
"2595","V.JUNBFRA2_01","JUNB","PTPN1"
"2596","V.JUNBFRA2_01","JUNB","STAT3"
"2597","V.JUNBFRA2_01","JUNB","SOCS3"
"2598","V.JUNBFRA2_01","JUNB","MSN"
"2599","V.JUNBFRA2_01","JUNB","ABL1"
"2600","V.JUNBFRA2_01","JUNB","ERBB2"
"2601","V.JUNBFRA2_01","JUNB","CAPN1"
"2602","V.JUNBFRA2_01","JUNB","DAXX"
"2603","V.JUNBFRA2_01","JUNB","CDC16"
"2604","V.JUNBFRA2_01","JUNB","S100A2"
"2605","V.JUNBFRA2_01","JUNB","HNRNPK"
"2606","V.JUNBFRA2_01","JUNB","AP2B1"
"2607","V.JUNBFRA2_01","JUNB","SMAD3"
"2608","V.JUNBFRA2_01","JUNB","ITGB1"
"2609","V.JUNBFRA2_01","JUNB","TRIOBP"
"2610","V.JUNBFRA2_01","JUNB","COPS5"
"2611","V.JUNBFRA2_01","JUNB","SNX9"
"2612","V.JUNBFRA2_01","JUNB","BCR"
"2613","V.JUNBFRA2_01","JUNB","PSMC2"
"2614","V.JUNBFRA2_01","JUNB","BCAR1"
"2615","V.JUNBFRA2_01","JUNB","LTBP3"
"2616","V.JUNBFRA2_01","JUNB","SH3YL1"
"2617","V.JUNBFRA2_01","JUNB","IRS2"
"2618","V.JUNBFRA2_01","JUNB","PPP2R5A"
"2619","V.JUNBFRA2_01","JUNB","CASP7"
"2620","V.JUNBFRA2_01","JUNB","DNAJB2"
"2621","V.JUNBFRA2_01","JUNB","SNRPA"
"2622","V.JUNBFRA2_01","JUNB","RHOA"
"2623","V.JUNBFRA2_01","JUNB","HTT"
"2624","V.JUNBFRA2_01","JUNB","GSN"
"2625","V.JUNBFRA2_01","JUNB","CD82"
"2626","V.JUNBFRA2_01","JUNB","LIMK2"
"2627","V.JUNBFRA2_01","JUNB","ACTB"
"2628","V.JUNBFRA2_01","JUNB","CDC27"
"2629","V.JUNBFRA2_01","JUNB","FAS"
"2630","V.JUNBFRA2_01","JUNB","NUF2"
"2631","V.JUNBFRA2_01","JUNB","NR3C1"
"2632","V.JUNBFRA2_01","JUNB","TGFBR1"
"2633","V.JUNBFRA2_01","JUNB","TBL1X"
"2634","V.JUNBFRA2_01","JUNB","CASP8"
"2635","V.JUNBFRA2_01","JUNB","KAT2A"
"2636","V.JUNBFRA2_01","JUNB","TOM1L1"
"2637","V.JUNBFRA2_01","JUNB","UBE2I"
"2638","V.JUNBFRA2_01","JUNB","SERBP1"
"2639","V.JUNBFRA2_01","JUNB","PTTG1"
"2640","V.JUNBFRA2_01","JUNB","E2F4"
"2641","V.JUNBFRA2_01","JUNB","MDM2"
"2642","V.JUNBFRA2_01","JUNB","ITGA5"
"2643","V.JUNBFRA2_01","JUNB","SRC"
"2644","V.JUNBFRA2_01","JUNB","PSEN1"
"2645","V.JUNBFRA2_01","JUNB","MAPKAPK5"
"2646","V.JUNBFRA2_01","JUNB","JAK2"
"2647","V.JUNBFRA2_01","JUNB","ITGB4"
"2648","V.JUNBFRA2_01","JUNB","ITGB3"
"2649","V.JUNBFRA2_01","JUNB","FGF13"
"2650","V.JUNBFRA2_01","JUNB","CTNNB1"
"2651","V.JUNBFRA2_01","JUNB","ICAM1"
"2652","V.JUNBFRA2_01","JUNB","ANAPC10"
"2653","V.JUNBFRA2_01","JUNB","TBP"
"2654","V.JUNBFRA2_01","JUNB","CKAP5"
"2655","V.JUNBFRA2_01","JUNB","DLG4"
"2656","V.JUNBFRA2_01","JUNB","TACC1"
"2657","V.JUNBFRA2_01","JUNB","CBLB"
"2658","V.JUNBFRA2_01","JUNB","CASP1"
"2659","V.JUNBFRA2_01","JUNB","VIM"
"2660","V.JUNBFRA2_01","JUNB","KAT2B"
"2661","V.JUNBFRA2_01","JUNB","MAD2L1"
"2662","V.JUNBFRA2_01","JUNB","STAT1"
"2663","V.JUNBFRA2_01","JUNB","DSP"
"2664","V.JUNBFRA2_01","JUNB","PRKACA"
"2665","V.JUNBFRA2_01","JUNB","PXN"
"2666","V.JUNBFRA2_01","JUNB","TPR"
"2667","V.JUNBFRA2_01","JUNB","SRPK1"
"2668","V.JUNBFRA2_01","JUNB","VTN"
"2669","V.JUNBFRA2_01","JUNB","CTGF"
"2670","V.JUNBFRA2_01","JUNB","WWOX"
"2671","V.JUNBFRA2_01","JUNB","SET"
"2672","V.JUNBFRA2_01","JUNB","IGF1R"
"2673","V.JUNBFRA2_01","JUNB","NCOR1"
"2674","V.JUNBFRA2_01","JUNB","SOCS5"
"2675","V.JUNFOSB_01","JUN","BCL3"
