ID	average_intensity
Q9UBV8	156.0
Q9UBW7	1.78
Q9UBW8	114.0
Q9UBX3	163.0
Q9UDR5	80.6
Q9UDT6-2	13.2
Q9UDW1	6.07
Q9UDY2	156.0
Q9UDY4	59.0
Q9UDY8	34.0
Q9UEE9	33.0
Q9UEG4	0.236
Q9UER7	28.0
Q9UEU0	10.3
Q9UEW8	87.0
Q9UEY8	77.7
Q9UEY8-2	93.0
Q9UFC0	15.5
Q9UFG5	53.7
Q9UFN0	2.86
Q9UFW8	64.1
Q9UG63	230.0
Q9UGI8	615.0
Q9UGJ0-2	1.69
Q9UGJ1-2	2.35
Q9UGK3	398.0
Q9UGM6	18.9
Q9UGP4	9.51
Q9UGP8	265.0
Q9UGR2-2	4.37
Q9UGU0	1.57
Q9UGU5	17.0
Q9UGY1	380.0
Q9UH36	2.28
Q9UH65	55.5
Q9UH99	33.4
Q9UHA3	90.3
Q9UHA4	543.0
Q9UHB6	113.0
Q9UHB6-4	108.0
Q9UHB7	1.75
Q9UHD1	242.0
Q9UHD2	57.8
Q9UHD8	1420.0
Q9UHD9	1120.0
Q9UHF7	1920.0
Q9UHG3	236.0
Q9UHI6	28.1
Q9UHJ6	26.7
Q9UHL4	122.0
Q9UHP3	134.0
Q9UHQ9	459.0
Q9UHR4	34.6
Q9UHV9	872.0
Q9UHW5	4.77
Q9UHX1-2	781.0
Q9UHY1	61.6
Q9UHY7	241.0
Q9UI09	295.0
Q9UI10-2	165.0
Q9UI12-2	117.0
Q9UI14	6.19
Q9UI26	12.7
Q9UI30	7820.0
Q9UIA9	148.0
Q9UIC8	7.01
Q9UID3	12.5
Q9UIG0	35.4
Q9UII2	1550.0
Q9UIJ7	719.0
Q9UIL1-3	64.3
Q9UIQ6	51.1
Q9UIS9	3.45
Q9UIV1	34.5
Q9UJ41-2	3.55
Q9UJ68-5	132.0
Q9UJ70	46.6
Q9UJ72	2.08
Q9UJA5	93.3
Q9UJC3	243.0
Q9UJK0	4.39
Q9UJS0	242.0
Q9UJU6	477.0
Q9UJU6-2	477.0
Q9UJU6-3	477.0
Q9UJV9	23.6
Q9UJW0	92.2
Q9UJW0-3	91.3
Q9UJX2	15.7
Q9UJX3	29.2
Q9UJX5	358.0
Q9UJY4	0.835
Q9UJY5	15.0
Q9UJZ1	1270.0
Q9UK22	3.15
Q9UK41	101.0
Q9UK45	262.0
Q9UK59	48.5
Q9UK61-3	21.2
Q9UK73	4.8
Q9UK76	2550.0
Q9UK97-3	1.91
Q9UK99	3.26
Q9UKA4	6.09
Q9UKA9	129.0
Q9UKA9-4	129.0
Q9UKB1-2	7.33
Q9UKD1	2.29
Q9UKD2	307.0
Q9UKE5-5	8.58
Q9UKE5-8	9.0
Q9UKF6	62.7
Q9UKG1	99.6
Q9UKG9	1.32
Q9UKI8	9.51
Q9UKJ3	8.29
Q9UKK3	6.05
Q9UKK9	1900.0
Q9UKL6	11.1
Q9UKM7	49.9
Q9UKM9	571.0
Q9UKM9-2	566.0
Q9UKN8	8.93
Q9UKS6	73.8
Q9UKU7	19.8
Q9UKV3-5	209.0
Q9UKV5	40.9
Q9UKV8	44.9
Q9UKX3	51.8
Q9UKX7	124.0
Q9UKY7	719.0
Q9UKY7-2	1040.0
Q9UKZ1	15.4
Q9UL01	1.96
Q9UL03	9.68
Q9UL15	26.9
Q9UL18	22.4
Q9UL25	198.0
Q9UL26	745.0
Q9UL33-2	9.23
Q9UL40	27.6
Q9UL42	2.95
Q9UL45	3.07
Q9UL46	971.0
Q9UL54	17.5
Q9UL54-2	7.06
Q9ULA0	291.0
Q9ULC3	37.4
Q9ULC4	812.0
Q9ULC5	33.1
Q9ULD0	95.9
Q9ULD2-2	0.507
Q9ULE0	15.5
Q9ULF5	23.1
Q9ULG1	37.5
Q9ULH0-4	0.555
Q9ULH1	5.71
Q9ULH7-4	53.8
Q9ULI0-2	3.01
Q9ULJ3	2.43
Q9ULJ6	8.83
Q9ULJ7	6.54
Q9ULK4-4	1.18
Q9ULM3	2.04
Q9ULM6	4.7
Q9ULP9-2	30.6
Q9ULQ0	11.1
Q9ULR0	44.0
Q9ULT8	16.2
Q9ULU4-12	5.43
Q9ULU4-13	5.43
Q9ULU4-7	5.19
Q9ULV0	1.4
Q9ULV3-5	14.2
Q9ULV4	775.0
Q9ULW0	5.0
Q9ULX3	70.5
Q9ULX6	12.8
Q9UM00	459.0
Q9UM13	0.81
Q9UM54-6	99.1
Q9UMD9-2	1.25
Q9UMR2	252.0
Q9UMS0-3	156.0
Q9UMS4	1290.0
Q9UMX0	1450.0
Q9UMX0-2	1430.0
Q9UMX1	1.69
Q9UMX5	388.0
Q9UMY1	140.0
Q9UMY4-2	423.0
Q9UMZ2-4	9.73
Q9UN37	263.0
Q9UN86	386.0
Q9UN86-2	430.0
Q9UNE7	190.0
Q9UNF0	155.0
Q9UNF0-2	156.0
Q9UNF1	2.43
Q9UNH7	184.0
Q9UNI6	54.0
Q9UNK0	14.8
Q9UNL2	245.0
Q9UNL4-8	3.29
Q9UNM6	942.0
Q9UNN5	73.6
Q9UNN8	5.6
Q9UNP9	78.6
Q9UNQ2	112.0
Q9UNS2	437.0
Q9UNX3	4350.0
Q9UNX4	73.2
Q9UNY4	0.443
Q9UNZ2	678.0
Q9UNZ2-4	502.0
Q9UNZ2-5	666.0
Q9UNZ5	126.0
Q9UP83-2	7.29
Q9UP95-5	66.4
Q9UPE1-2	23.2
Q9UPN4-2	7.28
Q9UPN6	28.1
Q9UPN7	36.9
Q9UPN9-2	11.4
Q9UPQ3-2	1.2
Q9UPQ9-1	6.91
Q9UPR3	5.67
Q9UPT5-2	26.9
Q9UPT5-5	25.7
Q9UPT8	18.6
Q9UPT9	22.7
Q9UPU5	19.3
Q9UPU7	8.49
Q9UPY3	5.29
Q9UPY5	0.372
Q9UPY8	74.3
Q9UPY8-2	79.1
Q9UQ13	4.95
Q9UQ16-2	57.6
Q9UQ35	107.0
Q9UQ53-2	5.12
Q9UQ80	4320.0
Q9UQ88	20.3
Q9UQ88-8	35.0
Q9UQ90	6.6
Q9UQB8-2	97.0
Q9UQB8-4	96.3
Q9UQE7	96.2
Q9UQL0	472.0
Q9UQN3	54.1
Q9UQR0	5.56
Q9UQR1	4.52
Q9Y217	5.53
Q9Y221	219.0
Q9Y223	1.29
Q9Y224	654.0
Q9Y230	1640.0
Q9Y232-2	12.1
Q9Y237	123.0
Q9Y237-2	101.0
Q9Y241	8.9
Q9Y243	4.83
Q9Y244	113.0
Q9Y247	11.4
Q9Y248	22.9
Q9Y262	765.0
Q9Y263	168.0
Q9Y265	2410.0
Q9Y266	1490.0
Q9Y276	12.1
Q9Y277	2100.0
Q9Y282	91.8
Q9Y285	339.0
Q9Y287	33.9
Q9Y289	1.82
Q9Y294	2.04
Q9Y295	241.0
Q9Y296	50.4
Q9Y2A7	163.0
Q9Y2B0	1380.0
Q9Y2B9	3.51
Q9Y2D4	12.3
Q9Y2D5	1.92
Q9Y2D5-6	5.59
Q9Y2E4	80.6
Q9Y2G3	0.902
Q9Y2G8	0.174
Q9Y2G9-3	8.27
Q9Y2H0-3	16.5
Q9Y2H1	27.1
Q9Y2H6-2	15.0
Q9Y2I1	8.55
Q9Y2I1-4	12.7
Q9Y2I7	13.0
Q9Y2I8	101.0
Q9Y2K5	5.93
Q9Y2K7	1.37
Q9Y2L1	144.0
Q9Y2L5	3.44
Q9Y2L9-2	27.4
Q9Y2P8	97.1
Q9Y2Q3	1660.0
Q9Y2Q5	194.0
Q9Y2Q9	128.0
Q9Y2R0	561.0
Q9Y2R4	20.1
Q9Y2R9	385.0
Q9Y2S0	8.18
Q9Y2S2-2	60.0
Q9Y2S6	653.0
Q9Y2S7	195.0
Q9Y2T2	181.0
Q9Y2T7	1040.0
Q9Y2U8	47.2
Q9Y2V2	385.0
Q9Y2V7	39.7
Q9Y2W1	231.0
Q9Y2X0-2	7.55
Q9Y2X3	726.0
Q9Y2X7-3	40.9
Q9Y2Y0-2	59.3
Q9Y2Y9	1.67
Q9Y2Z0	562.0
Q9Y2Z0-2	541.0
Q9Y2Z4	223.0
Q9Y2Z9-3	25.0
Q9Y303	11.7
Q9Y305	326.0
Q9Y305-4	342.0
Q9Y312	18.5
Q9Y314	65.1
Q9Y315	258.0
Q9Y316	298.0
Q9Y320-2	163.0
Q9Y333	548.0
Q9Y371	185.0
Q9Y375	4.83
Q9Y376	273.0
Q9Y383	578.0
Q9Y385	12.7
Q9Y394	306.0
Q9Y399	257.0
Q9Y3A2	130.0
Q9Y3A3	843.0
Q9Y3A4	90.8
Q9Y3A5	461.0
Q9Y3A6	635.0
Q9Y3B2	67.9
Q9Y3B3	555.0
Q9Y3B4	380.0
Q9Y3B7	342.0
Q9Y3B9	109.0
Q9Y3C1	277.0
Q9Y3C4	52.0
Q9Y3C6	367.0
Q9Y3C8	345.0
Q9Y3D0	302.0
Q9Y3D2	1.89
Q9Y3D3	145.0
Q9Y3D5	1.11
Q9Y3D6	182.0
Q9Y3D8	131.0
Q9Y3D9	366.0
Q9Y3E1	186.0
Q9Y3E2	0.213
Q9Y3E5	479.0
Q9Y3E7	110.0
Q9Y3F4	1600.0
Q9Y3I0	948.0
Q9Y3I1	30.6
Q9Y3L5	140.0
Q9Y3P9	12.7
Q9Y3Q3	465.0
Q9Y3Q8	15.1
Q9Y3R5-2	8.5
Q9Y3S2	40.9
Q9Y3T6	18.8
Q9Y3T9	192.0
Q9Y3U8	5400.0
Q9Y3X0	2.65
Q9Y3Y2-4	346.0
Q9Y3Z3	998.0
Q9Y426-3	0.506
Q9Y446	622.0
Q9Y450	73.5
Q9Y450-2	22.5
Q9Y463-2	0.825
Q9Y478	16.6
Q9Y487	0.365
Q9Y490	1090.0
Q9Y496	12.1
Q9Y4A5-2	9.09
Q9Y4B6-2	3.72
Q9Y4C2	20.8
Q9Y4C8	2.88
Q9Y4E5-2	3.56
Q9Y4E8	60.0
Q9Y4E8-2	59.8
Q9Y4F1	26.7
Q9Y4F5-2	4.2
Q9Y4G6	90.4
Q9Y4H2	1.85
Q9Y4I1-2	1.86
Q9Y4K1	9.01
Q9Y4K4	11.5
Q9Y4L1	901.0
Q9Y4P1-6	16.3
Q9Y4P3	164.0
Q9Y4P8-4	9.77
Q9Y4R8	8.01
Q9Y4W2-2	80.9
Q9Y4W6	158.0
Q9Y4X5	33.5
Q9Y4Y9	52.9
Q9Y4Z0	578.0
Q9Y508	26.6
Q9Y512	294.0
Q9Y520-4	77.4
Q9Y530	0.219
Q9Y570	571.0
Q9Y580	18.1
Q9Y584	9.35
Q9Y597	8.23
Q9Y5A7-2	5.37
Q9Y5A9-2	122.0
Q9Y5B0	50.7
Q9Y5B6	7.38
Q9Y5B8	12.3
Q9Y5B9	375.0
Q9Y5J1	93.4
Q9Y5J5	157.0
Q9Y5J7	569.0
Q9Y5J9	7.07
Q9Y5K6	142.0
Q9Y5K8	50.1
Q9Y5L0	58.5
Q9Y5L4	739.0
Q9Y5M8	355.0
Q9Y5N5	7.45
Q9Y5P4-2	16.9
Q9Y5P6	279.0
Q9Y5Q8	19.7
Q9Y5Q9	14.3
Q9Y5R8	107.0
Q9Y5S2	35.0
Q9Y5S9	1320.0
Q9Y5T5-2	51.0
Q9Y5U2-2	7.84
Q9Y5U8	6.69
Q9Y5U9	4.25
Q9Y5V0	82.5
Q9Y5X1	65.3
Q9Y5X2	3.76
Q9Y5X3	149.0
Q9Y5Y0	44.1
Q9Y5Y2	153.0
Q9Y5Y6	641.0
Q9Y5Z4	1170.0
Q9Y605	13.8
Q9Y606-2	126.0
Q9Y608-2	141.0
Q9Y608-4	130.0
Q9Y613	135.0
Q9Y617	2280.0
Q9Y623	32.6
Q9Y625	0.733
Q9Y639	59.9
Q9Y657	5.37
Q9Y673	111.0
Q9Y676	240.0
Q9Y678	676.0
Q9Y679-2	132.0
Q9Y696	2390.0
Q9Y697-2	204.0
Q9Y6A4	103.0
Q9Y6A5	4.13
Q9Y6B6	2410.0
Q9Y6C9	1520.0
Q9Y6D5	27.2
Q9Y6D6	18.1
Q9Y6D9	13.5
Q9Y6G9	278.0
Q9Y6H1	796.0
Q9Y6I3	94.3
Q9Y6I4	13.6
Q9Y6I9	26.6
Q9Y6J9	16.5
Q9Y6K0	174.0
Q9Y6K5	57.6
Q9Y6M1-1	2.8
Q9Y6M4	3.81
Q9Y6M5	138.0
Q9Y6M9	423.0
Q9Y6N5	1140.0
Q9Y6Q5	51.0
Q9Y6Q5-2	51.3
Q9Y6Q9-5	1.06
Q9Y6R0	30.1
Q9Y6V7	4.39
Q9Y6W3	2.62
Q9Y6W5	75.5
Q9Y6X1	185.0
Q9Y6X4	138.0
Q9Y6X8	92.7
Q9Y6X9	2.57
Q9Y6Y0	142.0
Q9Y6Y8	199.0
