ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value
V$EGR1_Q3	28.78409090909091	22.402362979980307	1.2848685174333432	0.7621	2.5108208271062224E-26
V$LEF1_13	0.6704545454545455	0.5218247456514604	1.2848270440251575	0.7491	0.06083113918974108
V$ZN337_03	0.6704545454545455	0.5218247456514604	1.2848270440251575	0.8003	0.06083113918974108
V$TIEG1_Q6	18.295454545454547	14.240236297998031	1.2847718368287624	0.9327	2.1389781770834427E-17
V$KLF7_03	15.363636363636363	11.959304233672466	1.2846597145993413	0.7775	6.937552017233863E-15
V$FXR_02	3.545454545454546	2.760091893665901	1.2845422116527945	0.7469	1.1885358301728486E-4
V$FXR_03	3.545454545454546	2.760091893665901	1.2845422116527945	0.7469	1.1885358301728486E-4
V$SP5_Q2	4.704545454545454	3.6626189694781752	1.2844758064516129	0.7851	1.1150176649164738E-5
V$TCF12_01	2.0568181818181817	1.6015753199868723	1.2842469262295082	0.9586	0.002705547013626701
V$KLF15_06	8.943181818181818	6.964227108631441	1.2841599905749292	0.7623	2.3581987885504112E-9
V$CEBPB_10	0.6363636363636364	0.49556941253692155	1.2841059602649008	0.9249	0.06663756088099063
V$ZFP260_05	0.6363636363636364	0.49556941253692155	1.2841059602649008	0.7655	0.06663756088099063
V$CTCF_05	1.9886363636363635	1.5490646537577946	1.2837658898305084	0.7646	0.0031683459216650584
V$RP58_Q3	2.4431818181818183	1.9035116508040695	1.2835129310344828	0.7802	0.0012182996272142959
V$HOXA13_14	0.8295454545454546	0.6465375779455202	1.2830583756345177	0.8918	0.04217647490139715
V$ZNF224_01	0.8295454545454546	0.6465375779455202	1.2830583756345177	0.7059	0.04217647490139715
V$ZNF426_02	1.0568181818181819	0.8237610764686577	1.2829183266932271	0.7945	0.024929074614004343
V$ZNF443_02	5.965909090909091	4.650475877912701	1.2828599153140439	0.7825	9.772096791578573E-7
V$ZNF543_01	3.625	2.825730226452248	1.2828542392566782	0.7843	1.0860808119993473E-4
V$FOXO1_07	5.5227272727272725	4.305874630784378	1.2826028963414635	0.7097	2.406464295992403E-6
V$HNF1_01	0.7954545454545455	0.6202822448309814	1.2824074074074074	0.7986	0.0460562771980538
V$ZNF324_03	14.431818181818182	11.253692156219232	1.2824074074074074	0.673	6.320930763771082E-14
V$ZNF132_04	0.5681818181818181	0.4430587463078438	1.2824074074074072	0.8042	0.08019425949836005
V$ZNF521_03	1.4772727272727273	1.151952740400394	1.2824074074074072	0.7718	0.009845410921495837
V$KLF9_01	13.590909090909092	10.600590744995078	1.2820897832817337	0.7439	3.4069310495603407E-13
V$SZF11_01	3.534090909090909	2.7568099770265837	1.2819494047619047	0.7362	1.358697971270397E-4
V$EKLF_Q5_01	7.306818181818182	5.700689202494257	1.2817429476108233	0.8396	7.502687770380806E-8
V$BTEB3_03	14.511363636363637	11.322612405644897	1.2816268115942029	0.7476	6.171949359095527E-14
V$LKLF_04	16.19318181818182	12.63537906137184	1.2815746753246757	0.8151	2.4177547535387032E-15
