Gene_Symbol	MCF10A.mean	MDA_MB-231.mean	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB-231_1	N_MDA_MB-231_2	N_MDA_MB-231_3	N_MDA_MB-231_4
TM2D2	9.508722989	8.775408117	9.31229248	9.4303478	9.25716118	9.43804093	8.84889367	8.98135974	8.8330829	9.05282663
CDCA7	7.809634393	9.126472263	7.29257587	8.36099764	7.23968881	8.42923794	7.96208365	9.23962717	7.91349965	9.21961309
SNX25	8.676327517	8.158939984	8.65644473	8.52870752	8.58201489	8.50291726	8.43329824	8.16655092	8.2619601	8.19456343
KCTD10	10.5242236	10.07725803	10.13806987	10.64806588	10.12488256	10.65806676	10.15155347	10.18106562	10.13265032	10.17378145
GSG2	6.012053017	8.154256206	6.11370773	6.7106431	6.19298185	6.8441951	7.23352433	8.08814392	7.24713586	8.0021934
STARD3NL	8.870853786	9.333414012	8.93019545	9.05409727	8.86945825	9.01187235	9.15717655	9.30437693	9.13729953	9.33669964
STK40	8.482006408	10.4951286	8.89986236	9.01421797	8.94152319	8.92709993	10.3495368	9.87293957	9.69839455	10.40288952
SPRTN	8.879664677	8.30185223	8.57998152	8.92293572	8.53637735	8.89451532	8.14527062	8.6483822	8.12256792	8.60907668
HDAC10	7.214669669	6.915370146	7.37812999	6.94979494	7.29182208	6.84228842	6.98225987	6.99666761	6.93915982	6.97435318
TMEM133	3.675070171	6.130182951	4.34574187	4.67353215	4.40404947	4.55626902	5.68637259	5.44285624	5.83276231	5.49261946
RASSF4	5.442691189	8.389742225	6.43872218	5.69521192	6.51308252	5.6447163	8.2568662	7.12320258	8.22439975	7.00366373
EIF2A	11.18680378	10.77254041	11.23749837	10.91731212	11.21854929	10.98310623	10.94425778	10.7532532	10.94818705	10.75832645
TATDN1	8.970998087	7.802601972	8.6822236	8.70147036	8.82850028	8.75865946	7.99984361	7.99468757	8.09328248	8.18024316
TM2D1	8.540824166	7.838435214	8.44708441	8.26327717	8.54775061	8.2837666	8.13686306	7.77871647	8.15697042	7.81354095
IMMP2L	6.305707404	6.486823441	6.22295679	6.44958091	6.20905586	6.44514251	6.56671746	6.21436045	6.64061078	6.25053445
NACAP1	8.764551589	8.452036555	8.77324775	8.68469622	8.70512268	8.63004718	8.56040028	8.54610201	8.45487432	8.50936927
RACGAP1P	3.409903692	4.986344144	4.01645972	3.97264201	3.89658152	3.92274173	4.34134735	4.82230598	4.31673239	4.74281427
FRMD8P1	1.83425282	1.518340837	1.69668632	1.68604213	1.6427727	1.74390345	1.75941091	1.52995551	1.6309147	1.65304562
SLC4A11	7.425604918	7.661251651	7.61923504	7.36756501	7.49187796	7.37063242	7.86113999	7.38134566	7.68377469	7.39987955
IFI27L2	8.106425399	7.673921568	8.13781579	7.99505153	7.9726464	7.91324409	8.01478316	7.55338581	7.86077832	7.52591209
TSSK6	4.264301337	3.717742228	4.12954653	4.13636369	3.98631274	4.10538083	4.10663128	3.69505191	3.92219412	3.77258024
SPNS1	8.367498267	8.559517757	8.41156133	8.43498719	8.43574577	8.31168474	8.63530859	8.30145018	8.76314877	8.25530103
FAM234A	9.967374635	9.447551089	9.86044112	9.78099696	9.9041025	9.81125155	9.84712564	9.12111328	9.84281913	9.03171131
FAM172A	9.409018469	7.989575316	9.22980912	9.05340652	9.21511135	9.05066385	8.28538148	8.30986151	8.33376756	8.34488199
BRIP1	8.382836597	9.051824431	7.30236523	8.88759079	7.81576385	8.86349554	8.35307606	9.04129664	8.35393552	9.24825047
KREMEN1	7.683611707	6.838211091	7.43735134	7.48178675	7.46910052	7.44502357	7.52513583	6.77609809	7.05323773	5.97796836
B3GNT5	9.754812353	10.4542316	9.83442988	9.9089206	9.87855192	9.97607041	10.12866676	10.45140201	10.16530836	10.4629882
KATNAL1	9.167358497	8.904208779	9.1010559	8.62528465	9.13304886	9.3870269	8.74338824	9.10344549	8.75679303	9.10299181
MND1	5.406002214	8.09334018	6.13131564	6.11711597	5.97455441	6.20640944	6.9846274	7.96684327	7.10079828	7.91577097
WDR54	7.285392176	8.008803977	7.14556171	7.63174213	7.45131347	7.48959185	7.9316479	7.77886716	7.85593459	7.85042045
RBM48	7.554419562	7.468936587	7.71447831	7.40136502	7.6366132	7.3153509	7.55178574	7.49707678	7.45817779	7.41571833
MAGT1	10.33944321	11.57722815	10.53415505	10.60948531	10.59594367	10.65321367	11.56923045	10.98639093	11.60883576	11.00100454
DTNBP1	7.295145334	7.921047815	7.25721988	7.59040672	7.31068378	7.53411976	7.87242159	7.76343213	7.77364984	7.73835897
HDHD2	8.530245321	8.096240527	8.55424908	8.45300826	8.02311644	8.59903382	8.21414822	8.26962295	8.12824415	8.10751593
TMEM222	8.74283346	7.992912551	8.53701849	8.67559981	8.47302349	8.65430386	8.35072718	8.0357556	8.22381476	7.95901888
FAM160A2	8.226856988	7.708800593	8.12522409	8.13044901	8.24189496	7.95011517	7.8226865	7.74832116	7.87376224	7.84131255
SLC10A7	7.250231193	7.523947618	7.4490751	7.23881783	7.32446591	7.19909595	7.55815031	7.34184422	7.57435507	7.3441826
PLEKHN1	4.079958907	5.61549561	4.29079738	4.84760478	4.1376704	4.71446528	5.31893539	5.17630204	5.37391806	5.0459306
ARMC2	4.916408144	4.482300261	4.99598332	4.57034816	4.66898338	4.83878773	4.30287831	4.60356438	4.69743325	4.72111257
QRICH2	2.425175767	1.748050898	2.23828094	1.89007836	2.03688066	2.31581298	1.9423138	1.94754221	2.02186663	2.12937615
KBTBD7	7.106132376	6.434375506	7.07434963	6.80137969	7.03398775	6.89711682	6.76119331	6.48895119	6.61160119	6.46798196
ANKRD27	8.765076361	9.493182372	8.71841989	9.05178397	8.70070382	9.12661909	9.37747535	9.31428483	9.34953393	9.333517
ENKD1	6.077435311	5.839099118	6.16703379	5.87472806	6.16151547	5.79954806	5.9311111	5.81446349	5.8693574	5.94460833
NSRP1	9.596768539	9.809161069	9.68871795	9.65475173	9.64888289	9.55518302	9.67368374	9.89932057	9.59251647	9.85393258
ZRANB3	6.745002598	6.086544784	6.80074403	6.46355462	6.6381703	6.4206737	6.01050837	6.2668762	6.23826526	6.40341543
RAB6C	8.216657643	7.725851143	7.85504279	8.29265876	8.00083124	8.23170496	7.87904505	7.73795698	7.90514169	7.78036654
FBXO30	9.267245638	8.993182232	9.14299256	9.1938978	9.18689984	9.30790382	8.94844644	9.06453582	9.02561693	9.15072161
ARL6	6.677862155	6.950732173	6.85561823	6.80440879	6.78283088	6.34092929	6.49871987	7.16645972	6.5701032	7.0629732
SLC41A2	8.497027867	8.985440969	8.08622795	8.8297688	8.15878201	8.90455405	9.10120524	8.47932628	9.11041706	8.53792701
PCBD2	7.013605166	6.712125209	7.05749712	6.76663617	7.03342428	6.88632511	6.89725563	6.67983242	6.75226192	6.76992474
PCGF6	6.745558746	8.279116066	7.027217	7.24336703	7.02726519	7.15304835	7.89701737	8.1648823	7.90270526	7.93940378
ZNF394	7.575689017	7.062029976	7.59542013	7.32832341	7.54283016	7.35541255	7.30879033	7.18465803	7.08339189	7.11324471
LRRIQ1	2.905114659	2.593605685	2.80066046	2.67578098	2.97039816	2.51242808	2.84033812	2.60665105	2.46213949	2.75191576
ATRIP	6.767559847	7.137467081	6.59252129	7.05880887	6.64986146	6.96340194	6.72422276	7.26618417	6.89353948	7.18752352
WDR75	9.416323373	10.32570232	9.52649504	9.68459874	9.49114149	9.69380276	9.88245714	10.36997442	9.83614369	10.35031185
ACAD11	4.877764947	3.598536312	4.51715775	4.22421362	4.54331487	4.7553862	3.74388926	3.91763865	4.18113706	4.16531062
CEP78	8.778874761	9.169530378	8.63652421	8.98934947	8.65155985	8.99407957	8.60533934	9.36169495	8.63261723	9.38208214
USP42	8.171169099	8.062206919	8.06732143	8.17793752	8.02532286	8.28797084	8.10030373	7.96336291	8.20040247	8.05119478
ZNRF3	7.769152236	7.673427815	7.55182627	7.88258679	7.59120237	7.88540387	7.53692525	7.86530796	7.49304047	7.79438668
TOMM40L	7.743070004	7.683832109	7.60329035	7.92111089	7.57020454	7.71767284	7.40356688	7.95688847	7.31693598	7.88222865
UTP15	8.061208521	9.39376523	8.08732946	8.5461258	8.07165609	8.56914339	8.85046126	9.31554651	8.88109912	9.34774189
SLC7A6OS	6.957004266	7.713526323	7.15284513	6.97598125	7.15180615	7.1896317	7.40751837	7.77053391	7.1952107	7.71240801
FAM161A	5.956321351	7.408358474	6.34235057	6.25339878	6.22520925	6.39120337	6.70361354	7.32382032	6.76886002	7.41265963
EVA1A	7.274246991	5.485891878	6.62444663	7.03395092	6.83504465	7.07586197	5.75561622	5.88926083	5.74989501	6.29551209
ABRAXAS1	8.657737235	8.86486925	8.94529192	8.47176303	8.60409765	8.67262552	8.92797005	8.8396403	8.96205246	8.4250722
SYDE2	6.043926381	6.129267988	5.90205714	6.2316602	5.89094237	6.15987736	5.99283949	6.18162701	6.00797957	6.20682788
ZNF644	10.00145906	10.07642712	9.98353878	9.99983673	10.01886793	10.05845377	10.09606581	10.10748921	10.11490836	9.90652039
KAT8	7.599813288	7.446301541	7.67459422	7.31993002	7.78548825	7.38633907	7.46731778	7.45100942	7.51025858	7.46186042
RNASEH2C	7.803652194	9.108053254	8.0193328	8.11949481	8.09102782	8.11166719	8.39777223	9.12378792	8.55154401	9.10512435
RPF2	8.792092448	10.15615464	8.70281138	9.30332469	8.79889703	9.34276944	9.64534258	10.14616235	9.65004301	9.99280151
ARID5B	10.23777637	8.914273736	10.00600525	9.94717994	9.99602885	9.95304256	9.43343727	8.83736683	9.46771154	8.87464148
KIAA1109	9.959124316	8.831744753	9.87227387	9.44954429	9.94677195	9.54379946	9.27680588	8.58116937	9.31474812	8.89411526
ASCC2	9.618092191	9.295528068	9.50549741	9.70525534	9.48276412	9.49578751	9.35178702	9.40413077	9.38575231	9.30302816
NLRC5	6.335048709	7.659679615	6.36217196	6.87390149	6.60929417	6.7037178	7.50156248	7.2774078	7.49627086	7.24937372
C19orf44	7.153979738	6.488187126	7.08089424	6.82790826	7.20866751	6.85271273	6.77354192	6.48821521	6.69087462	6.58006188
ANTXR1	12.76752143	10.80460403	12.36070163	12.46861447	12.36559133	12.45958945	11.40414618	11.07729988	11.4125227	11.09003215
POLR1B	8.76093106	9.738535303	8.83855271	9.07367879	8.89067423	9.0726547	9.49823248	9.57885399	9.40436476	9.68483185
ELMOD3	6.672654895	7.091519229	6.93779499	6.51900122	6.99141699	6.47041718	6.97191841	7.08355311	6.86084458	7.02484954
CHD6	10.23752049	9.251755981	10.20049524	9.86151199	10.19517383	9.81592638	9.69902415	9.17141149	9.64411392	9.16724407
ZCCHC7	8.996629077	9.234290967	9.14000031	8.89862393	9.11555991	9.00719614	9.22267233	9.16176282	9.22980427	9.11747822
TMEM164	9.075055376	9.625055411	9.32876372	8.5434509	9.2567342	9.24783696	10.1230841	9.12182638	9.10801556	9.09063836
FAR1	9.89137039	10.31956066	9.68135952	10.18018535	9.67325315	10.18584768	9.91100974	10.40293862	9.99883598	10.44189029
METTL25	6.526721045	4.743766418	6.20093829	6.07948658	6.29312138	6.00971786	5.06399687	5.41981814	5.24771077	5.26636219
FAM96A	8.69710418	9.045625263	8.78503714	8.7205508	8.77904193	8.77004808	8.7382359	9.12792736	8.74363671	9.1794397
SETD3	9.737920397	10.25584704	9.6665895	9.96451356	9.6874214	9.99918152	9.99153952	10.28928055	10.02042526	10.25194913
USP48	10.37236527	10.19530454	10.34784194	10.28942733	10.3805702	10.32464759	10.19719211	10.26467093	10.19552637	10.26687796
POMK	5.403747513	5.301269412	5.40704743	5.50129693	5.26681693	5.27929388	5.39796966	5.39872203	5.3976113	5.02900295
MEX3B	7.470155196	3.621167539	6.65614104	6.88127088	6.77308606	6.98038225	4.92738677	5.12127165	4.72995804	4.93022487
WDR24	7.372357545	7.742833808	7.56286897	7.28292273	7.58325848	7.33071651	7.78631477	7.47842156	7.79483577	7.52523643
SPATC1L	7.33336267	7.543085049	7.64607097	7.21542755	7.19709245	7.31330722	7.699304	7.57975071	6.98542631	7.51674775
IQCG	6.732802127	6.136242206	6.53412536	6.71860234	6.58771812	6.51106715	6.51234958	5.93643235	6.36928905	6.17220503
NBPF3	8.110764599	7.846740489	8.16021729	7.95586578	8.15924135	7.90302558	8.00531371	7.81501596	7.95801035	7.80935736
LRRC8C	8.666759594	9.17720258	8.54976918	8.90768143	8.61845026	8.92953565	8.75762281	9.23400486	8.84655011	9.2870106
TRAF7	10.77013716	10.35789037	10.69965492	10.67220141	10.70733142	10.66843653	10.5607718	10.35954839	10.49092928	10.3452248
MAF1	10.78984065	10.47843495	10.81519339	10.67265711	10.76767775	10.62572907	10.67864975	10.3957966	10.67883332	10.35580883
TMEM126A	7.2741483	7.928046767	7.40470078	7.51324697	7.34489668	7.42006221	7.65825957	7.85008901	7.70007035	7.92430518
RHBDD1	8.809629372	9.011599046	8.86384172	8.80260359	8.90615886	8.78951581	9.14280269	8.64264904	9.2001527	8.74009296
ZCCHC9	7.963276026	8.423898366	7.99767434	8.05994555	8.03685616	8.13749805	8.20377022	8.47135096	8.10958214	8.46729836
ZDHHC18	8.514531155	8.511428603	8.36085	8.64919841	8.381385	8.60445422	8.31353556	8.67959005	8.38839792	8.59637461
MRI1	7.795614413	7.404105153	7.96798561	7.53218731	7.69489891	7.56843903	7.42309933	7.63596515	7.34029456	7.50936523
MED10	8.405944101	8.913287659	8.33720426	8.54470967	8.39037683	8.72840344	8.82400402	8.7996728	8.7822587	8.82174635
RTL6	9.849119858	8.801572306	9.60367423	9.71648224	9.56604178	9.69248441	9.1443972	8.93546215	9.0910414	8.94591596
FYTTD1	10.4993859	9.896998231	10.17577892	10.54081618	10.13151999	10.55138589	10.0837093	10.06487599	10.10570303	9.792175
SLF1	6.775009278	8.149956335	6.81306204	7.26345531	6.6292626	7.34214657	7.33316293	8.03381282	7.36038285	8.2908037
CAMKK1	7.416406264	5.409173907	6.94665809	7.06706915	6.9562953	7.12976035	5.96587447	5.93106476	5.82358057	6.08367004
SLC37A3	9.039212186	9.231543375	9.01424789	9.13472402	9.02033772	9.13345626	9.1829059	9.09202079	9.34699703	9.11610363
FLYWCH1	8.620849188	7.742168992	8.57464218	8.24848557	8.61930487	8.24875731	8.13339034	7.75417728	8.00289005	7.78166436
DCUN1D5	9.105806346	10.26470869	9.12534163	9.51085334	9.22092248	9.50105896	9.82238266	10.21740115	9.83543252	10.19740322
TCHP	8.061196315	8.916302446	8.0062562	8.3963939	8.0857642	8.37165183	8.36572056	8.97283877	8.37380986	9.01282542
FBXW9	5.982343093	6.474745718	6.13071982	6.16583523	5.90892671	6.14526126	6.4375293	6.30493701	6.56193008	6.03665045
PSMG3	7.269984835	8.040690826	7.34959326	7.4749135	7.31265739	7.60402194	7.73937372	7.93182612	7.81000071	8.01684176
HSDL2	9.234361116	10.79558752	9.63629365	9.55981345	9.66245622	9.49802067	10.38869222	10.60585427	10.43700936	10.58152243
HAGHL	4.807027079	6.043382975	4.9429281	5.48812679	4.91793907	5.13463282	5.76918954	5.74888392	5.80841561	5.6818091
POLR3GL	8.778339726	8.188404671	8.81448102	8.43052566	8.86296088	8.41344543	8.3249605	8.29543205	8.41360466	8.18797949
ALKBH7	7.875387338	7.74215571	7.9668629	7.84927308	7.83367389	7.68613041	8.00928163	7.52138918	7.82888021	7.62047112
C9orf64	2.754466723	8.580678388	5.21999505	4.90008961	4.88296625	5.17634578	7.73203769	7.86469462	7.76225589	7.81338638
RPAIN	7.88840332	8.502906159	8.29977023	7.69773555	8.18995863	7.70369152	8.43736547	8.38633703	8.30873156	8.32386676
CHCHD5	7.014846673	6.408229016	6.96905068	6.86380607	6.95029009	6.72146648	6.68341626	6.51769529	6.45723007	6.52549016
CARD19	8.964616774	9.061427797	9.17155644	8.8726734	9.00676222	8.83650707	9.14248491	8.97247712	9.09077024	8.92737738
POLDIP3	10.07807693	9.84321544	10.07338297	9.99070714	10.09923112	9.94481803	9.83955796	9.92758895	9.79308177	9.99149482
YIPF4	8.721905964	8.753797064	8.75683465	8.5810352	8.80379195	8.71308178	8.8966462	8.44239313	9.00062829	8.48693644
NOA1	10.04225344	9.157046491	10.10840485	9.53767603	10.06827035	9.58596405	9.47266935	9.19129348	9.40261722	9.25526833
COQ5	8.066060583	7.676269261	8.11400882	7.80794904	8.09264219	7.86300773	7.91284081	7.68944722	7.78117868	7.62231926
SLC25A33	5.388137936	7.622889242	5.91592651	6.06234636	5.8002786	6.17371981	7.02132556	7.27229426	7.16513011	7.31439349
DNAJC30	7.083528234	7.329992023	7.27452209	7.07282377	7.12234176	7.06559673	7.34085294	7.2587776	7.25971575	7.23683569
MFSD14C	5.828846023	6.321932895	5.80671557	5.9273543	6.02139067	6.02957536	6.13671762	6.19372211	6.1183728	6.35289239
PRADC1	7.264875612	7.087934941	6.76965702	7.48112824	6.6461296	7.47548376	6.52916291	7.40092813	6.53393299	7.4217135
BTBD10	8.844526233	9.329351148	8.7975289	9.05343263	8.82328846	9.03436654	8.86864678	9.38798793	8.9814801	9.50103194
RNF135	8.075810143	7.963496303	8.25549962	7.77161538	8.18654997	7.86434905	8.13251377	7.79996365	8.11693974	7.79998943
TMEM79	5.397878863	5.619056049	5.50970645	5.44972533	5.4492541	5.38398533	5.34386477	5.71801078	5.46643143	5.6608746
NTPCR	9.135435822	8.364369996	9.02553374	8.97899856	8.96209611	8.95732606	8.69721423	8.43350319	8.53338004	8.44331835
EIF1AD	8.980822217	9.273668439	8.79008809	9.24019884	8.75319875	9.22693943	9.04451138	9.3807294	8.99949556	9.32398911
TMEM175	7.410330768	6.909299439	7.33016279	7.35528887	7.14852019	7.34928804	7.22018072	6.99994276	6.9589985	6.86288571
ZDHHC16	9.172317641	9.877103671	9.22678051	9.4540146	9.21051144	9.35176014	9.53641048	9.93305055	9.46547843	9.90256635
EFCAB2	7.689991964	5.93811356	7.46274238	7.3016609	7.42229206	7.18798032	6.38259784	6.37539971	6.4595126	6.33916877
ING5	8.315746112	8.386410027	8.44252023	8.327313	8.41389639	8.07668671	8.25870751	8.48986252	8.23022348	8.45813519
WDR83	6.14980784	6.619381843	6.19763713	6.2980596	6.43059942	6.07258567	6.58532084	6.57208294	6.34189649	6.51846765
FAM213A	3.16718562	8.857250896	5.434589	5.13845733	5.46799121	5.21303524	8.17400417	8.03962237	8.16446931	7.91417816
UTP23	9.382494135	8.955048645	9.18014916	9.43735474	9.16945629	9.3519883	8.84557692	9.18576706	8.93293296	9.1564714
PHF6	9.573117403	9.701885143	9.65584705	9.49641307	9.71977508	9.47620164	9.46098685	9.82804108	9.47117244	9.84348031
GINS4	6.681199349	8.245166192	6.41236854	7.31933101	6.57637621	7.24901055	7.16935762	8.28855277	7.10124016	8.30740095
LLPH	8.615470123	8.994439681	8.54698927	8.78218008	8.60524379	8.78798787	8.61708111	9.11266299	8.71423898	9.09276671
MIEN1	8.960885277	8.908984057	9.02580369	8.94206169	8.94122317	8.87346162	9.06976679	8.83174771	8.97538761	8.76209212
UQCC2	7.755417316	8.513150152	7.54283512	8.18085769	7.67729991	8.0986127	8.46765902	8.26272423	8.36269271	8.28716214
DDI2	7.043496971	7.520678911	7.00850566	7.42625774	7.17272236	6.85963294	7.19590425	7.35868126	7.38635417	7.63904878
CHCHD6	6.491140191	6.370625098	6.30145255	6.69157205	6.11027596	6.59888836	6.39603859	6.3512169	6.35574242	6.4437319
NUDT22	7.404084983	7.686755928	7.51821399	7.46827909	7.41860416	7.44319615	7.74571031	7.40659508	7.74581303	7.55548767
PYM1	8.39499845	7.601496327	8.30915349	8.2134626	8.18020683	8.2334856	7.79881785	7.71372891	7.84500811	7.75904536
PDCD2L	5.640440375	7.38792824	5.9977775	6.26660188	6.09563306	6.0166527	6.9164644	7.17396716	6.90358011	7.13961176
ZNF397	6.95831016	5.639968404	6.93476468	6.17941632	6.8943953	6.37545178	6.11479971	5.59578202	6.27891393	5.55736339
NUDT16L1	7.205683531	6.917449225	7.2418654	7.03945469	7.18454329	7.08623477	6.99679375	6.94957086	7.02613715	6.9522182
C7orf50	8.744398724	9.37768689	8.60276671	9.10909131	8.64405686	9.0158315	9.07217467	9.40238698	9.01170972	9.40526267
MRPL45	9.754887307	9.917646272	10.01840386	9.39972038	10.04449614	9.44948117	9.88937893	9.81176551	9.94157263	9.82781698
BRMS1L	7.748367929	8.768089009	7.94404788	7.96641465	7.94549718	8.05234694	8.48476008	8.7000845	8.39488691	8.65455093
VPS25	8.74401191	9.372480623	8.65257406	9.06021078	8.67637749	9.0302032	9.18183036	9.35628164	9.1335267	9.27690319
TMEM107	6.353693419	6.655720649	6.49528024	6.28776174	6.65335636	6.15393771	6.44396613	6.69114321	6.55564373	6.60854444
MON1A	6.872309382	7.577586277	6.97664582	7.10464579	6.84924258	7.13840822	7.16690569	7.65583306	7.16457682	7.58854277
NAA38	8.184815173	8.745986909	8.40997741	8.2357377	8.28462753	8.28909524	8.58071786	8.65996054	8.61300684	8.67215648
CCDC115	7.687685055	7.118505332	7.6373033	7.48533436	7.61610677	7.50624587	7.45612605	7.09706977	7.30229781	7.0620805
CCDC77	6.867255994	7.537943375	6.99979468	7.0772146	6.99361551	6.93920153	7.02337885	7.65347848	7.01866846	7.63887368
CMSS1	8.514408537	9.97807105	8.7293332	8.95962187	8.67323454	8.97034983	9.54409481	9.90073853	9.45287224	9.82804193
ACBD6	9.707761562	9.594673713	9.61965318	9.73061303	9.66143421	9.72008201	9.58379674	9.56693133	9.69034429	9.62430478
THOC3	8.752605358	9.361585145	8.79059997	8.98677024	8.74009395	8.95192621	8.96480375	9.44405325	8.96195012	9.43884056
SARNP	9.292590817	9.087659685	9.31499785	9.18167365	9.31878166	9.16317472	9.03368301	9.27028332	8.96161042	9.21168779
METTL26	8.338306745	8.725880914	8.41764801	8.4329111	8.35507219	8.46869436	8.78056569	8.50947063	8.71883965	8.54374239
ZBED3	5.067460682	4.972821285	5.25982549	4.67030635	5.19288009	4.73064434	5.28506989	4.72202736	5.06848451	4.58561318
LZIC	8.826325958	9.374276461	8.78551075	9.09635325	8.77067892	9.04818471	9.06634233	9.38935982	9.09774904	9.42405742
ZNF414	7.038216059	6.698308218	6.93447068	7.06533977	6.9495327	6.89185221	6.78191039	6.82047556	6.79066056	6.70728849
MCRIP2	5.646939868	7.145729971	6.16178982	5.90383954	6.04898711	5.99036589	7.0709003	6.6279596	6.95699338	6.59097224
PCGF5	10.34965557	10.82709978	10.46254828	10.41196453	10.5036697	10.41165247	10.49005742	10.78032978	10.80943602	10.80206602
