ID	Ensembl ID	Gene symbol	Gene symbol ID	Average Intensity	FDR	Hit names	Hits	Master molecule name	Maximal radius	Ranks sum	Reachable total	Reached from set	Score	Transpath ID	UniProt ID	Z-Score
MO000114600	ENSG00000132155,ENSG00000160691,ENSG00000169032,ENSG00000177885		GRB2,SHC1	NaN	NaN	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000116288","MO000129437","MO000257758"]	MEK1-isoform2(h),Raf-1-isoform1(h),Raf-1-isoform2(h)	NaN	0	0	0	NaN	MO000057036,MO000178581,MO000256191	P04049,Q02750	NaN
MO000114628	ENSG00000012048		BRCA1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000114649	ENSG00000012048		BRCA1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000114729	ENSG00000012048		BRCA1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000114765	ENSG00000164109		MAD2L1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000114772	ENSG00000117399,ENSG00000164109		CDC20,MAD2L1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000114782	ENSG00000004897,ENSG00000117399,ENSG00000164109		CDC20,CDC27,MAD2L1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000114783	ENSG00000004897,ENSG00000105325		CDC27,FZR1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000114804	ENSG00000117399		CDC20	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000114808	ENSG00000146648		EGFR	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000114815	ENSG00000004897		CDC27	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000114817	ENSG00000004897		CDC27	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000114823	ENSG00000146648		EGFR	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000114833	ENSG00000146648		EGFR	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000114840	ENSG00000146648		EGFR	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000115038	ENSG00000005339,ENSG00000012048		BRCA1,CREBBP	NaN	NaN	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	CBP-isoform1(h)	NaN	0	0	0	NaN	MO000019107	Q92793	NaN
MO000115040	ENSG00000005339		CREBBP	2.526479531347272	0.031	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	CBP-isoform1(h)	9.830852	171	76095	20	0.3783637	MO000019107	Q92793	1.8194308
MO000115041	ENSG00000005339		CREBBP	2.526479531347272	0.031	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	CBP-isoform1(h)	9.830852	171	76095	20	0.3783637	MO000019107	Q92793	1.8194308
MO000115098	ENSG00000141510		TP53	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000115116	ENSG00000141510		TP53	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000115238	ENSG00000005339		CREBBP	2.526479531347272	0.031	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	CBP-isoform1(h)	9.830852	171	76095	20	0.3783637	MO000019107	Q92793	1.8194308
MO000115240	ENSG00000005339		CREBBP	2.526479531347272	0.031	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	CBP-isoform1(h)	9.830852	171	76095	20	0.3783637	MO000019107	Q92793	1.8194308
MO000115283	ENSG00000012048		BRCA1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000115284	ENSG00000012048		BRCA1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000115304	ENSG00000146648		EGFR	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000115367	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000115382	ENSG00000160691		SHC1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000115446	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000115476	ENSG00000012048		BRCA1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000115477	ENSG00000012048		BRCA1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000115489	ENSG00000012048		BRCA1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000115510	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000115645	ENSG00000141510		TP53	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000115657	ENSG00000012048		BRCA1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000115663	ENSG00000012048		BRCA1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000115668	ENSG00000012048		BRCA1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000115784	ENSG00000066136	NFYC		20.43126799168169	0.009	["NF-YC(h)","TFII-I(h)"]	["MO000019622","MO000079072"]	NF-YC(h)	5.6901345	206	82	2	0.23812184	MO000079072	Q13952	7.7015395
MO000115894	ENSG00000196504		PRPF40A	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000115895	ENSG00000196504		PRPF40A	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000115896	ENSG00000196504		PRPF40A	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000115967	ENSG00000100393		EP300	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000115998	ENSG00000116478		HDAC1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000116001	ENSG00000131747		TOP2A	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000116004	ENSG00000012048		BRCA1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000116005	ENSG00000116478		HDAC1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000116022	ENSG00000050748,ENSG00000107643		MAPK8	25.2930196772052	0.026	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000116288","MO000125399","MO000125401","MO000129437","MO000257758"]	JNK1(h),JNK1alpha1(h),JNK1beta1(h),JNK2-Alpha-1(h),JNK2alpha-2(h)	9.434316	185	92408	21	0.6949053	MO000007821,MO000030998,MO000031000,MO000033485,MO000256146	P45983-3,P45984-2	3.0624542
MO000116060	ENSG00000146648		EGFR	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000116140	ENSG00000110395		CBL	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000116141	ENSG00000110395,ENSG00000146648		CBL,EGFR	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000116142	ENSG00000196504		PRPF40A	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000116143	ENSG00000110395		CBL	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000116184	ENSG00000099804			52.24528539839161	0.012	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000116288","MO000125399","MO000125401","MO000129437","MO000257758"]	Cdc34(h)	8.997447	82	75042	21	0.42801994	MO000019454	P49427	2.151469
MO000116221	ENSG00000141510		TP53	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000116245	ENSG00000146648		EGFR	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000116248	ENSG00000146648		EGFR	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000116281	ENSG00000146648		EGFR	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000116282	ENSG00000160691		SHC1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000116283	ENSG00000160691		SHC1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000116284	ENSG00000160691		SHC1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000116288	ENSG00000090447	TFAP4		NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000116372	ENSG00000146648		EGFR	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000116387	ENSG00000146648		EGFR	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000116388	ENSG00000146648,ENSG00000177885		EGFR,GRB2	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000116390	ENSG00000177885		GRB2	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000116404	ENSG00000131747		TOP2A	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000116405	ENSG00000131747		TOP2A	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000116513	ENSG00000012048		BRCA1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000116518	ENSG00000012048		BRCA1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000116548	ENSG00000146648		EGFR	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000116549	ENSG00000146648		EGFR	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000116577	ENSG00000012048		BRCA1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000116580	ENSG00000012048		BRCA1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000116652	ENSG00000146648		EGFR	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000116831	ENSG00000100387			61.25803473865143	0.012	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000116288","MO000125399","MO000125401","MO000129437","MO000257758"]	Roc1(h)	9.40561	62	78967	21	0.45496982	MO000019440	P62877	2.2827866
MO000116847	ENSG00000050748			25.2930196772052	0.026	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000129437","MO000257758"]	JNK2-Alpha-1(h),JNK2alpha-2(h)	9.434316	168	62794	18	0.44725743	MO000031000,MO000256146	P45984-2	2.9006243
MO000116851	ENSG00000107643		MAPK8	24.878764667950193	0.005	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000116288","MO000125399","MO000125401","MO000129437","MO000257758"]	JNK1(h),JNK1alpha1(h),JNK1beta1(h)	8.873051	185	92408	21	0.6949053	MO000007821,MO000030998,MO000033485	P45983-3	3.0624542
MO000117056	ENSG00000154229		PRKCA	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000117113	ENSG00000110395		CBL	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000117327	ENSG00000072062		PRKACA	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000117349	ENSG00000115750		TAF1B	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000117355	ENSG00000115750		TAF1B	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000117437	ENSG00000146648		EGFR	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000117602	ENSG00000116017		ARID3A	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000117610	ENSG00000116017		ARID3A	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000117662	ENSG00000055130,ENSG00000100387			68.05117173261286	0.039	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000116288","MO000125399","MO000125401","MO000129437","MO000257758"]	Cul-1(h),Roc1(h)	9.40561	157	78967	21	0.45496982	MO000019438,MO000019440	P62877,Q13616	2.2827866
MO000117667	ENSG00000055130,ENSG00000099804,ENSG00000100387			68.05117173261286	0.039	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000116288","MO000125399","MO000125401","MO000129437","MO000257758"]	Cdc34(h),Cul-1(h),Roc1(h)	9.40561	157	78967	21	0.45496982	MO000019438,MO000019440,MO000019454	P49427,P62877,Q13616	2.2827866
MO000117679	ENSG00000055130,ENSG00000100387			68.05117173261286	0.039	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000116288","MO000125399","MO000125401","MO000129437","MO000257758"]	Cul-1(h),Roc1(h)	9.40561	157	78967	21	0.45496982	MO000019438,MO000019440	P62877,Q13616	2.2827866
MO000117689	ENSG00000012048		BRCA1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000117786	ENSG00000145386		CCNA2	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000118076	ENSG00000146648		EGFR	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000118515	ENSG00000100387			61.25803473865143	0.012	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000116288","MO000125399","MO000125401","MO000129437","MO000257758"]	Roc1(h)	9.40561	62	78967	21	0.45496982	MO000019440	P62877	2.2827866
MO000118516	ENSG00000100387			61.25803473865143	0.012	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000116288","MO000125399","MO000125401","MO000129437","MO000257758"]	Roc1(h)	9.40561	62	78967	21	0.45496982	MO000019440	P62877	2.2827866
MO000118790	ENSG00000012048		BRCA1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000118821	ENSG00000177606	JUN		44.46251991891073	0.024	["AP-4(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000257758"]	c-Jun(h)	9.831163	231	56556	17	0.33914766	MO000019469,MO000058322	P05412	2.9202287
MO000118834	ENSG00000012048		BRCA1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000118857	ENSG00000170312		CDK1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000118917	ENSG00000012048		BRCA1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000118918	ENSG00000012048		BRCA1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000119137	ENSG00000087586		AURKA	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000119180	ENSG00000099804			52.24528539839161	0.012	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000116288","MO000125399","MO000125401","MO000129437","MO000257758"]	Cdc34(h)	8.997447	82	75042	21	0.42801994	MO000019454	P49427	2.151469
MO000119206	ENSG00000186591			94.34502628353427	0.027	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	ube2h(h)	9.861625	129	64756	20	0.36921924	MO000119207	P62256	2.137064
MO000119207	ENSG00000186591			94.34502628353427	0.027	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	ube2h(h)	9.861625	129	64756	20	0.36921924	MO000119207	P62256	2.137064
MO000119209	ENSG00000186591			94.34502628353427	0.027	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	ube2h(h)	9.861625	129	64756	20	0.36921924	MO000119207	P62256	2.137064
MO000119299	ENSG00000146648,ENSG00000160691		EGFR,SHC1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
